Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,pl
Grallaria squamigera,Undulated Antpitta,undant1,203889461,FALSE,kusaczka pręgowana
Grallaria gigantea,Giant Antpitta,giaant1,626510464,FALSE,kusaczka wielka
Grallaria excelsa,Great Antpitta,greant2,383558531,FALSE,kusaczka wenezuelska
Grallaria varia,Variegated Antpitta,varant2,639221687,FALSE,kusaczka zmienna
Grallaria alleni,Moustached Antpitta,mouant1,203929771,FALSE,kusaczka wąsata
Grallaria chthonia,Tachira Antpitta,tacant1,619550147,FALSE,kusaczka łuskowana
Grallaria guatimalensis,Scaled Antpitta,scaant1,34431,FALSE,kusaczka północna
Grallaria haplonota,Plain-backed Antpitta,plbant1,62442,FALSE,kusaczka brunatna
Grallaria dignissima,Ochre-striped Antpitta,ocsant1,203932011,FALSE,kusaczka rdzawogardła
Grallaria eludens,Elusive Antpitta,eluant1,639947483,FALSE,kusaczka kreskowana
Grallaria ruficapilla,Chestnut-crowned Antpitta,chcant2,7086,FALSE,kusaczka rudogłowa
Grallaria watkinsi,Watkin's Antpitta,watant1,474676331,FALSE,kusaczka zaroślowa
Grallaria bangsi,Santa Marta Antpitta,samant1,542490721,FALSE,kusaczka kolumbijska
Grallaria kaestneri,Cundinamarca Antpitta,cunant1,416314271,FALSE,kusaczka stokowa
Grallaria andicolus,Stripe-headed Antpitta,sthant2,203913061,FALSE,kusaczka peruwiańska
Grallaria griseonucha,Gray-naped Antpitta,gynant1,553643621,FALSE,kusaczka szarokarkowa
Grallaria rufocinerea,Bicolored Antpitta,bicant3,412939711,FALSE,kusaczka rdzawo-szara
Grallaria ridgelyi,Jocotoco Antpitta,jocant1,288722371,FALSE,kusaczka białolica
Grallaria nuchalis,Chestnut-naped Antpitta,chnant1,537436,FALSE,kusaczka szarobrzucha
Grallaria carrikeri,Pale-billed Antpitta,pabant1,204022511,FALSE,kusaczka jasnodzioba
Scytalopus vicinior,Narino Tapaculo,nartap2,203956411,FALSE,krytonosek ponury
Scytalopus latebricola,Brown-rumped Tapaculo,brrtap1,211760,FALSE,krytonosek brunatny
Scytalopus meridanus,Merida Tapaculo,mertap1,62497,FALSE,krytonosek samotny
S. m. fuscicauda,Lara Tapaculo,,,FALSE,
Scytalopus perijanus,Perija Tapaculo,pertap1,394578311,FALSE,krytonosek brązowokarkowy
Scytalopus caracae,Caracas Tapaculo,cartap1,390117221,FALSE,krytonosek wenezuelski
Scytalopus spillmanni,Spillmann's Tapaculo,spitap2,69610461,FALSE,krytonosek bambusowy
Scytalopus parkeri,Chusquea Tapaculo,chutap2,203698771,FALSE,krytonosek długoskrzydły
Scytalopus magellanicus,Magellanic Tapaculo,magtap1,473508361,FALSE,krytonosek magellański
Scytalopus griseicollis,Matorral Tapaculo,mattap1,146761491,FALSE,krytonosek szarawy
Scytalopus altirostris,Neblina Tapaculo,nebtap1,564643281,FALSE,krytonosek stokowy
Scytalopus affinis,Ancash Tapaculo,anctap1,514410271,FALSE,krytonosek blady
Scytalopus urubambae,Vilcabamba Tapaculo,viltap1,173987,FALSE,krytonosek inkaski
Scytalopus simonsi,Puna Tapaculo,puntap1,308451,FALSE,krytonosek punański
Scytalopus zimmeri,Zimmer's Tapaculo,zimtap1,189505,FALSE,krytonosek boliwijski
Scytalopus acutirostris,Tschudi's Tapaculo,tsctap1,203889451,FALSE,krytonosek peruwiański
Scytalopus superciliaris,White-browed Tapaculo,whbtap2,129364,FALSE,krytonosek białobrewy
Scytalopus fuscus,Dusky Tapaculo,dustap1,431591881,FALSE,krytonosek chilijski
Scytalopus opacus,Paramo Tapaculo,partap2,135905,FALSE,krytonosek buszowy
Scytalopus canus,Paramillo Tapaculo,partap1,430264481,FALSE,krytonosek siwy
Scytalopus schulenbergi,Diademed Tapaculo,diatap1,65362,FALSE,krytonosek diademowy
Dendrocolaptes hoffmannsi,Hoffmann's Woodcreeper,hofwoo2,620204166,FALSE,tęgoster rudogłowy
Dendrocolaptes picumnus,Black-banded Woodcreeper,blbwoo1,639880593,FALSE,tęgoster zebrowany
Dendrocolaptes platyrostris,Planalto Woodcreeper,plawoo1,539471071,FALSE,tęgoster płaskodzioby
Hylexetastes perrotii,Red-billed Woodcreeper,rebwoo1,223376861,FALSE,drwal czerwonodzioby
Hylexetastes stresemanni,Bar-bellied Woodcreeper,babwoo1,21650881,FALSE,drwal prążkowany
Xiphocolaptes albicollis,White-throated Woodcreeper,whtwoo1,366913621,FALSE,łaziec białogardły
Xiphocolaptes promeropirhyncus,Strong-billed Woodcreeper,stbwoo1,420518021,FALSE,
Xiphocolaptes falcirostris,Moustached Woodcreeper,mouwoo1,627902358,FALSE,łaziec wąsaty
Xiphocolaptes major,Great Rufous Woodcreeper,grrwoo1,261125891,FALSE,łaziec rudy
Xiphorhynchus obsoletus,Striped Woodcreeper,strwoo2,88457,FALSE,mieczonos kropkowany
Xiphorhynchus atlanticus,Atlantic Woodcreeper,leswoo4,127876,FALSE,mieczonos atlantycki
Xiphorhynchus fuscus,Lesser Woodcreeper,leswoo2,350211661,FALSE,mieczonos mały
Xiphorhynchus pardalotus,Chestnut-rumped Woodcreeper,chrwoo1,382587501,FALSE,mieczonos lamparci
Xiphorhynchus ocellatus,Ocellated Woodcreeper,ocewoo1,49405081,FALSE,mieczonos skromny
Xiphorhynchus beauperthuysii,Line-crowned Woodcreeper,,,FALSE,mieczonos skromny (beauperthuysii/lineatocapilla)
Xiphorhynchus chunchotambo,Tschudi's Woodcreeper,,,FALSE,mieczonos skromny [gr. chunchotambo]
Xiphorhynchus elegans,Elegant Woodcreeper,elewoo1,203932041,FALSE,mieczonos nadobny
Xiphorhynchus spixii,Spix's Woodcreeper,spiwoo1,115123,FALSE,mieczonos smugowany
Xiphorhynchus susurrans,Cocoa Woodcreeper,cocwoo1,215478,FALSE,mieczonos namorzynowy
Xiphorhynchus guttatus,Buff-throated Woodcreeper,butwoo1,203955441,FALSE,mieczonos płowy
Xiphorhynchus guttatoides,Lafresnaye's Woodcreeper,,,FALSE,
Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,ivbwoo1,157497571,FALSE,mieczonos meksykański
Xiphorhynchus lachrymosus,Black-striped Woodcreeper,blswoo1,215421,FALSE,mieczonos ciemny
Xiphorhynchus erythropygius,Northern Spotted Woodcreeper,spowoo1,25305971,FALSE,mieczonos ciemnogłowy
Xiphorhynchus aequatorialis,Southern Spotted Woodcreeper,,,FALSE,mieczonos ciemnogłowy [gr. aequatorialis]
Xiphorhynchus triangularis,Olive-backed Woodcreeper,olbwoo1,365838851,FALSE,mieczonos andyjski
Xiphorhynchus picus,Straight-billed Woodcreeper,stbwoo2,65444,FALSE,mieczonos jasnodzioby/amazoński
Xiphorhynchus kienerii,Zimmer's Woodcreeper,zimwoo2,528123241,FALSE,mieczonos amazoński
Campylorhamphus falcularius,Black-billed Scythebill,blbscy1,22124,FALSE,drzewiarz czarnodzioby
Campylorhamphus pusillus,Brown-billed Scythebill,brbscy1,32741081,FALSE,drzewiarz brązowogłowy
Campylorhamphus trochilirostris,Red-billed Scythebill,rebscy1,309084371,TRUE,drzewiarz czerwonodzioby
Campylorhamphus procurvoides,Curve-billed Scythebill,cubscy1,388775201,FALSE,drzewiarz krzywodzioby
Campylorhamphus probatus,Tapajos Scythebill,tapscy2,127723,FALSE,drzewiarz rzeczny
Campylorhamphus multostriatus,Xingu Scythebill,cubscy5,203914801,FALSE,drzewiarz białobrody
Campylorhamphus pucherani,Greater Scythebill,grescy1,632640579,FALSE,drzewiarz duży
Drymornis bridgesii,Scimitar-billed Woodcreeper,scbwoo4,217330,FALSE,drzewiarz wąsaty
Lepidocolaptes angustirostris,Narrow-billed Woodcreeper,nabwoo1,216216,FALSE,drzewiarz białobrewy
Lepidocolaptes albolineatus,Lineated Woodcreeper,linwoo3,635458006,FALSE,drzewiarz amazoński
Lepidocolaptes duidae,Duida Woodcreeper,linwoo4,323175921,FALSE,drzewiarz ciemny
Lepidocolaptes fuscicapillus,Dusky-capped Woodcreeper,ducwoo1,299932141,FALSE,drzewiarz smugowany
Lepidocolaptes fatimalimae,Inambari Woodcreeper,inawoo1,502435691,FALSE,drzewiarz brązowy
Lepidocolaptes souleyetii,Streak-headed Woodcreeper,sthwoo1,21543,FALSE,drzewiarz kreskowany
Lepidocolaptes squamatus,Scaled Woodcreeper,scawoo1,23781,FALSE,drzewiarz łuskogłowy
Lepidocolaptes falcinellus,Scalloped Woodcreeper,scawoo2,71674481,FALSE,drzewiarz atlantycki
Lepidocolaptes lacrymiger,Montane Woodcreeper,monwoo1,308529601,FALSE,drzewiarz górski
Lepidocolaptes leucogaster,White-striped Woodcreeper,whswoo1,109135,FALSE,drzewiarz białogardły
Lepidocolaptes affinis,Northern Spot-crowned Woodcreeper,spcwoo1,205595,FALSE,drzewiarz perełkowany
Lepidocolaptes neglectus,Southern Spot-crowned Woodcreeper,,,FALSE,
Xenops genibarbis,Plain Xenops,plaxen3,127938,FALSE,pełzacznik amazoński
Xenops minutus,White-throated Xenops,plaxen4,57918,FALSE,pełzacznik białowąsy
Xenops rutilans,Streaked Xenops,strxen1,615305525,FALSE,pełzacznik kreskowany
Xenops tenuirostris,Slender-billed Xenops,slbxen1,191952461,FALSE,pełzacznik cienkodzioby
Berlepschia rikeri,Palmcreeper,potpal1,203957211,FALSE,palmołaz
Microxenops milleri,Rufous-tailed Xenops,rutxen1,70877611,FALSE,rdzawogończyk
Pygarrhichas albogularis,White-throated Treerunner,whttre2,290924531,FALSE,drzewołaziec
Ochetorhynchus andaecola,Rock Earthcreeper,rocear1,189518,FALSE,turniówek skalny
Ochetorhynchus melanurus,Crag Chilia,crachi1,482876661,FALSE,turniówek rdzaworzytny
Ochetorhynchus ruficaudus,Straight-billed Earthcreeper,stbear2,556355241,FALSE,turniówek rudosterny
Ochetorhynchus phoenicurus,Band-thailed Earthcreeper,batear1,70892941,FALSE,turniówek patagoński
Pseudocolaptes lawrencii,Buffy Tuftedcheek,buftuf1,46235861,FALSE,kowalczyk płowy
Pseudocolaptes johnsoni,Pacific Tuftedcheek,buftuf3,493521141,FALSE,kowalczyk ekwadorski
Pseudocolaptes boissonneautii,Streaked Tuftedcheek,strtuf1,21937,FALSE,kowalczyk andyjski
Premnornis guttuliger,Rusty-winged Barbtail,ruwbar1,575601861,FALSE,liściarczyk
Tarphonomus harterti,Bolivian Earthcreeper,bolear1,52533,FALSE,bromeliowczyk jasnobrewy
Tarphonomus certhioides,Chaco Earthcreeper,chaear1,52553,FALSE,bromeliowczyk rdzawobrewy
Furnarius torridus,Pale-billed Hornero,pabhor2,30818,FALSE,garncarz rzeczny
Furnarius figulus,Wing-banded Hornero,wibhor1,380089271,FALSE,garncarz brazylijski
Furnarius leucopus,Pale-legged Hornero,palhor3,84912,FALSE,garncarz jasnonogi
Furnarius longirostris,Caribbean Hornero,palhor5,204008421,FALSE,garncarz ochrowy
Furnarius cinnamomeus,Pacific Hornero,palhor4,104688911,FALSE,garncarz cynamonowy
Furnarius minor,Lesser Hornero,leshor1,608478276,FALSE,garncarz mały
Furnarius rufus,Rufous Hornero,rufhor2,82661,TRUE,garncarz rdzawy
FORMICARIIDAE,Ground-antbirds,,,FALSE,
Formicarius colma,Rufous-capped Antthrush,rucant2,203932021,FALSE,mrówkowód rudogłowy
Formicarius moniliger,Mayan Antthrush,bkfant2,448767961,FALSE,mrówkowód meksykański
Formicarius analis,Black-faced Antthrush,blfant1,138124951,FALSE,mrówkowód czarnolicy
Formicarius rufifrons,Rufous-fronted Antthrush,rufant3,76040,FALSE,mrówkowód rudoczelny
Formicarius nigricapillus,Black-headed Antthrush,bkhant7,450484661,FALSE,mrówkowód czarnogłowy
Formicarius rufipectus,Rufous-breasted Antthrush,rubant1,448383841,FALSE,mrówkowód rdzawopierśny
Chamaeza campanisona,Short-tailed Anttrush,shtant1,17831,FALSE,mrówkodrozd kusy
Chamaeza nobilis,Striated Anttrush,strant3,203934021,FALSE,mrówkodrozd duży
Chamaeza meruloides,Cryptic Anttrush,sucant1,203888731,FALSE,mrówkodrozd skryty
Chamaeza turdina,Scalloped Anttrush,schant1,242013601,FALSE,mrówkodrozd łuskowany
Chamaeza ruficauda,Rufous-tailed Anttrush,rutant2,19943,FALSE,mrówkodrozd brunatny
Chamaeza mollissima,Barred Anttrush,barant2,107141,FALSE,mrówkodrozd prążkowany
FURNARIIDAE,Ovenbirds,,,FALSE,
Sclerurus mexicanus,Tawny-throated Leaftosser,tatlea1,574406861,FALSE,liściarek rdzawy/ciemny
Sclerurus rufigularis,Short-billed Leaftosser,shblea1,228176,FALSE,liściarek krótkodzioby
Sclerurus guatemalensis,Scaly-throated Leaftosser,sctlea1,239957561,FALSE,liściarek łuskowany
Sclerurus caudacutus,Black-tailed Leaftosser,bltlea1,203932061,FALSE,liściarek białogardły
Sclerurus albigularis,Grey-throated Leaftosser,grtlea1,502342301,FALSE,liściarek siwawy
Sclerurus scansor,Rufous-breasted Leaftosser,rublea1,231701421,FALSE,liściarek brazylijski
Sclerurus cearensis,Ceara Leaftosser,,,FALSE,
Geositta peruviana,Coastal Miner,coamin1,70785351,FALSE,dróżniczek brzegowy
Geositta tenuirostris,Slender-billed Miner,slbmin1,203696191,FALSE,dróżniczek cienkodzioby
Geositta cunicularia,Common Miner,commin1,470064951,FALSE,dróżniczek białobrzuchy
Geositta punensis,Puna Miner,punmin1,210383,FALSE,dróżniczek andyjski
Geositta poeciloptera,Campo Miner,cammin2,203695971,FALSE,dróżniczek kusy
Geositta crassirostris,Thick-billed Miner,thbmin1,628360153,FALSE,dróżniczek grubodzioby
Geositta rufipennis,Rufous-banded Miner,rubmin1,86545,FALSE,dróżniczek rdzawosterny
Geositta maritima,Greyish Miner,gramin1,525241181,FALSE,dróżniczek skromny
Geositta antarctica,Short-billed Miner,shbmin1,70804161,FALSE,dróżniczek krótkodzioby
Geositta saxicolina,Dark-winged Miner,dawmin1,31746711,FALSE,dróżniczek ciemnoskrzydły
Geositta isabellina,Creamy-rumped Miner,crrmin1,615677647,FALSE,dróżniczek płowy
Certhiasomus stictolaemus,Spot-throated Woodcreeper,sptwoo1,49501711,FALSE,tęgosterzyk mniejszy
Deconychura typica,Little Long-tailed Woodcreeper,lotwoo3,546620811,FALSE,tęgosterzyk plamisty
Deconychura longicauda,Long-tailed Woodcreeper,lotwoo4,631761193,FALSE,tęgosterzyk większy
Deconychura pallida,Southern Long-tailed Woodcreeper,lotwoo5,115136,FALSE,tęgosterzyk amazoński
Sittasomus griseus,Western Olivaceous Woodcreeper,,,FALSE,
Sittasomus griseicapillus,Eastern Olivaceous Woodcreeper,oliwoo1,65713,FALSE,kowal
Dendrocincla tyrannina,Tyrannine Woodcreeper,tyrwoo1,484172621,FALSE,łaźczyk duży
Dendrocincla merula,White-chinned Woodcreeper,whcwoo1,388637371,FALSE,łaźczyk białogardły
Dendrocincla homochroa,Ruddy Woodcreeper,rudwoo1,566096551,FALSE,łaźczyk rdzawy
Dendrocincla anabatina,Tawny-winged Woodcreeper,tawwoo1,22035221,FALSE,łaźczyk śniady
Dendrocincla fuliginosa,Plain-brown Woodcreeper,plbwoo1,270370,FALSE,łaźczyk brązowy
Dendrocincla turdina,Plain-winged Woodcreeper,plwwoo1,22030,FALSE,łaźczyk drozdowaty
Glyphorhynchus spirurus,Wedge-billed Woodcreeper,webwoo1,384643061,FALSE,tęgosterek
Dendrexetastes rufigula,Cinnamon-throated Woodcreeper,citwoo1,306728221,FALSE,rogodziób
Nasica longirostris,Long-billed Woodcreeper,lobwoo1,203899721,FALSE,szablonos
Dendrocolaptes sanctithomae,Western Barred Woodcreeper,nobwoo1,203938691,FALSE,tęgoster północny
Dendrocolaptes punctipectus,Eastern Barred Woodcreeper,,,FALSE,tęgoster północny (punctipectus)
Dendrocolaptes certhia,Amazonian Barred Woodcreeper,amabaw1,125391461,FALSE,tęgoster prążkowany
Furnarius cristatus,Crested Hornero,crehor1,213864,FALSE,garncarz czubaty
Lochmias nematura,Streamcreeper,shtstr1,237374131,FALSE,strumieniak
Phleocryptes melanops,Wren-like Rushbird,wrlrus1,389125261,FALSE,szuwarnik
Limnornis curvirostris,Curve-billed Reedhaunter,cubree1,50842,FALSE,turzycownik
Geocerthia serrana,Striated Earthcreeper,strear1,204009411,FALSE,piaskownik kreskowany
Upucerthia saturatior,Forest Earthcreeper,pafear1,431592411,FALSE,piaskownik patagoński
Upucerthia dumetaria,Scale-throated Earthcreeper,sctear1,52560691,FALSE,piaskownik długodzioby
Upucerthia albigula,White-throated Earthcreeper,whtear1,439693381,FALSE,piaskownik białogardły
Upucerthia validirostris,Buff-breasted Earthcreeper,bubear2,203693791,FALSE,piaskownik płowy
Cinclodes pabsti,Long-tailed Cinclodes,lotcin1,203694811,FALSE,trzęsiogon długosterny
Cinclodes fuscus,Bar-winged Cinclodes,buwcin1,504247541,FALSE,trzęsiogon prążkoskrzydły
Cinclodes maculirostris,Black Cinclodes,,,FALSE,
Cinclodes antarcticus,Blackish Cinclodes,blacin1,203969631,FALSE,trzęsiogon czarniawy
Cinclodes comechingonus,Cordoba Cinclodes,corcin1,46198,FALSE,trzęsiogon rdzawoskrzydły
Cinclodes albidiventris,Chestnut-winged Cinclodes,chwcin1,52709,FALSE,trzęsiogon północny
Cinclodes olrogi,Olrog's Cinclodes,olrcin1,46195,FALSE,trzęsiogon skalny
Cinclodes albiventris,Cream-winged Cinclodes,crwcin1,189512,FALSE,trzęsiogon białogardły
Cinclodes oustaleti,Grey-flanked Cinclodes,gyfcin1,64031891,FALSE,trzęsiogon szaroboczny
Cinclodes excelsior,Stout-billed Cinclodes,stbcin1,622938265,FALSE,trzęsiogon krzywodzioby
Cinclodes aricomae,Royal Cinclodes,roycin1,373848931,FALSE,trzęsiogon grubodzioby
Cinclodes palliatus,White-bellied Cinclodes,whbcin1,31746531,FALSE,trzęsiogon białobrzuchy
Cinclodes atacamensis,White-winged Cinclodes,whwcin1,622461176,FALSE,trzęsiogon białoskrzydły
Cinclodes patagonicus,Dark-bellied Cinclodes,dabcin1,75717301,FALSE,trzęsiogon ciemnobrzuchy
Cinclodes taczanowskii,Surf Cinclodes,surcin1,29006311,FALSE,trzęsiogon Taczanowskiego
Cinclodes nigrofumosus,Seaside Cinclodes,seacin1,310780741,FALSE,trzęsiogon ciemny
Anabazenops dorsalis,Dusky-cheeked Foliage-gleaner,ducfog1,203699971,FALSE,bambuśnik białobrzuchy
Anabazenops fuscus,White-collared Foliage-gleaner,wcfgle1,17646,FALSE,bambuśnik obrożny
Megaxenops parnaguae,Great Xenops,grexen1,29977491,FALSE,haczykodziób
Cichlocolaptes leucophrus,Large Pale-browed Treehunter,pabtre1,203983041,FALSE,cieślik cynamonowy
Cichlocolaptes holti,Small Pale-browed Treehunter,,,FALSE,
Cichlocolaptes mazarbarnetti,Cryptic Treehunter,crytre1,128025,FALSE,cieślik duży
Heliobletus contaminatus,Sharp-billed Treehunter,shbtre1,20037,FALSE,liściowiec ostrodzioby
Philydor novaesi,Alagoas Foliage-gleaner,alfgle1,203691851,FALSE,liściowiec leśny
Philydor atricapillus,Black-capped Foliage-gleaner,bcfgle1,108303451,FALSE,liściowiec czarnogłowy
Philydor pyrrhodes,Cinnamon-rumped Foliage-gleaner,crfgle1,13327,FALSE,liściowiec rudobrzuchy
Philydor fuscipenne,Slaty-winged Foliage-gleaner,swfgle,546696131,FALSE,pająkojad panamski
Philydor erythrocercum,Rufous-rumped Foliage-gleaner,rurfog1,52413,FALSE,
Philydor erythropterum,Chestnut-winged Foliage-gleaner,chwfog1,29648,FALSE,rdzawczyk szarogrzbiety
Philydor rufum,Buff-fronted Foliage-gleaner,bffgle,365931611,FALSE,rdzawczyk złotoczelny
Anabacerthia striaticollis,Montane Foliage-gleaner,mofgle1,167161,FALSE,liściowiec okularowy
Anabacerthia amaurotis,White-browed Foliage-gleaner,whbfog1,334536351,FALSE,liściowiec białobrewy
Anabacerthia lichtensteini,Ochre-breasted Foliage-gleaner,obfgle2,347588521,FALSE,liściowiec ochrowy
Anabacerthia variegaticeps,Scaly-throated Foliage-gleaner,stfgle1,449556421,FALSE,liściowiec łuskoszyi
Anabacerthia ruficauda,Rufous-tailed Foliage-gleaner,rutfog1,44430,FALSE,liściowiec rudosterny
Syndactyla rufosuperciliata,Buff-browed Foliage-gleaner,bbfgle1,212364,FALSE,liściowiec białogardły
Syndactyla dimidiata,Russet-mantled Foliage-gleaner,rumfog1,275010911,FALSE,liściowiec cynamonowy
Syndactyla roraimae,White-throated Foliage-gleaner,wtfgle1,385789001,FALSE,liściowiec maskowy
Syndactyla subalaris,Lineated Foliage-gleaner,lifgle1,445765921,FALSE,liściowiec kreskowany
Syndactyla ruficollis,Rufous-necked Foliage-gleaner,rnfgle1,203930111,FALSE,liściowiec rudoszyi
Syndactyla guttulata,Guttulated Foliage-gleaner,gufgle1,387941091,FALSE,liściowiec wenezuelski
Syndactyla ucayalae,Peruvian Recurvebill,perrec1,203916811,FALSE,liściowiec peruwiański
Syndactyla striata,Bolivian Recurvebill,bolrec1,110621,FALSE,liściowiec boliwijski
Ancistrops strigilatus,Chestnut-winged Hookbill,chwhoo1,30947,FALSE,rdzawczyk kreskowany
Clibanornis rectirostris,Chestnut-capped Foliage-gleaner,ccfgle1,614107264,FALSE,kokotnik
Clibanornis dendrocolaptoides,Canebrake Groundcreeper,cangro1,135666,FALSE,terkotnik
Clibanornis erythrocephalus,Henna-hooded Foliage-gleaner,hhfgle1,313503421,FALSE,skrytogąszcz rudogłowy
Clibanornis rubiginosus,Ruddy Foliage-gleaner,rufgle1,348354861,FALSE,skrytogąszcz ciemny
Clibanornis rufipectus,Santa Marta Foliage-gleaner,samfog1,203992211,FALSE,skrytogąszcz kolumbijski
Thripadectes ignobilis,Uniform Treehunter,unitre1,203699441,FALSE,rudzielec jednobarwny
Thripadectes flammulatus,Flammulated Treehunter,flatre1,179301091,FALSE,rudzielec paskowany
Thripadectes scrutator,Rufous-backed Treehunter,rubtre1,17356,FALSE,rudzielec peruwiański
Thripadectes holostictus,Striped Treehunter,strtre1,244327141,FALSE,rudzielec kreskowany
Thripadectes virgaticeps,Streak-capped Treehunter,stctre1,203698001,FALSE,rudzielec cętkowany
Thripadectes melanorhynchus,Black-billed Treehunter,blbtre1,203993831,FALSE,rudzielec czarnodzioby
Thripadectes rufobrunneus,Streak-breasted Treehunter,stbtre1,46236021,FALSE,rudzielec ciemny
Automolus rufipileatus,Chestnut-crowned Foliage-gleaner,ccfgle2,44437,FALSE,liściak rudy
Automolus melanopezus,Brown-rumped Foliage-gleaner,brfgle1,24160,FALSE,liściak płomiennooki
Automolus virgatus,Western Woodhaunter,strwoo5,204015461,FALSE,liściak kreskowany
Automolus subulatus,Striped Woodhaunter,strwoo4,383796671,FALSE,liściak smużkowany
