Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,dk
Oreomystis bairdi,Akikiki,akikik,528399611,FALSE,Akikiki
Telespiza cantans,Laysan Finch,layfin,71697,FALSE,Laysanfinke
Telespiza ultima,Nihoa Finch,nihfin,88672461,FALSE,Nihoafinke
†Rhodacanthis palmeri,Greater Koa-finch,grkfin,,FALSE,
†Rhodacanthis flaviceps,Lesser Koa-finch,lekfin,,FALSE,
†Chloridops kona,Kona Grosbeak,kongro,,FALSE,
Loxioides bailleui,Palila,palila,5850,FALSE,Palila
Psittirostra psittacea,Ou,ou,6030,FALSE,Ou
†Dysmorodreoanis munroi,Lanai Hookbill,lanhoo,,FALSE,
†Akialoa stejnegeri,Kauai Akialoa,greaki4,,FALSE,
†Akialoa ellisiana,Oahu Akialoa,greaki2,,FALSE,
†Akialoa lanaiensis,Lanai Akialoa,,,FALSE,
†Akialoa obscura,Hawaii Akialoa,,,FALSE,
Hemignathus hanapepe,Kauai Nukupuu,nukupu2,,FALSE,Kauai-nukupuu
†Hemignathus lucidus,Oahu Nukupuu,nukupu3,,FALSE,
Hemignathus affinis,Maui Nukupuu,nukupu1,,FALSE,Maui-nukupuu
Hemignathus wilsoni,Akiapolaau,akiapo,559757411,FALSE,Akiapolaau
Pseudonestor xanthophrys,Maui Parrotbill,maupar,6080,FALSE,Mauifinke
†Viridonia sagittirostris,Greater Amakihi,greama,,FALSE,
Magumma parva,Anianiau,aniani,611565774,FALSE,Anianiau
Manucerthia mana,Hawaii Creeper,hawcre,5176,FALSE,Hawaiiklatrefinke
Loxops caeruleirostris,Akekee,akekee,389531421,FALSE,Akekee
†Loxops wolstenholmei,Oahu Akepa,akepa2,,FALSE,
Loxops ochraceus,Maui Akepa,akepa3,,FALSE,Mauiakepa
Loxops coccineus,Hawaii Akepa,akepa1,632795765,FALSE,Akepa
Chlorodrepanis stejnegeri,Kauai Amakihi,kauama,611565766,FALSE,Tyknæbbet Amakihi
Chlorodrepanis flava,Oahu Amakihi,oahama,351123181,FALSE,Oahuaamakihi
Chlorodrepanis virens,Hawaii Amakihi,hawama,6063,FALSE,Amakihi
†Drepanis funerea,Black Mamo,blkmam,,FALSE,
†Drepanis pacifica,Hawaii Mamo,hawmam1,,FALSE,
Drepanis coccinea,Iiwi,iiwi,6093,FALSE,Iiwi
Himatione sanguinea,Apapane,apapan,531188111,FALSE,Apapane
†Himatione fraithii,Laysan Honeycreeper,apapan2,,FALSE,
Palmeria dolei,Akohekohe,crehon,236863,FALSE,Akohekohe
†Ciridops anna,Ula-Ai-Hawane,ulahaw,,FALSE,
Carpodacus erythrinus,Common Rosefinch,comros,619808641,FALSE,Karmindompap
Carpodacus sipahi,Scarlet Finch,scafin1,211072131,FALSE,Skarlagenfinke
†Carpodacus ferreorostris,Bonin Grosbeak,bongro1,,FALSE,
Carpodacus rhodochlamys,Red-mantled Rosefinch,remros1,597642501,FALSE,Bjergrosenfinke/Vestlig Bjergrosenfinke
C. r. grandis,Blyth's Rosefinch,blyros1,483103221,FALSE,
Carpodacus waltoni,Pink-rumped Rosefinch,pirros1,639018578,FALSE,Xizang-rosenfinke
Carpodacus pulcherrimus,Beautiful Rosefinch,bearos1,203942251,FALSE,Pragtrosenfinke
Carpodacus edwardsii,Dark-rumped Rosefinch,darros1,647695057,FALSE,Brun Rosenfinke
Carpodacus rodochroa,Pink-browed Rosefinch,pibros2,173165941,FALSE,Rødbrynet Rosenfinke
Carpodacus verreauxi,Sharpe's Rosefinch,spwros3,630169150,FALSE,Lysbuget Rosenfinke
Carpodacus rodopeplus,Spot-winged Rosefinch,spwros2,307942681,FALSE,Pletvinget Rosenfinke
Carpodacus vinaceus,Vinaceous Rosefinch,vinros2,30556921,FALSE,Vinrød Rosenfinke
Carpodacus formosanus,Taiwan Rosefinch,vinros3,593851861,FALSE,Taiwan-rosenfinke
Carpodacus synoicus,Sinai Rosefinch,sinros1,207481501,FALSE,Sinai Karmindompap
Carpodacus stoliczkae,Pale Rosefinch,palros3,356075711,FALSE,Lys karmindompap
Carpodacus roborowskii,Tibetan Rosefinch,tibros1,204005471,FALSE,Tibetrosenfinke
Carpodacus sillemi,Silem's Rosefinch,tahmof1,357761761,FALSE,Sillems Fjeldfinke
Carpodacus rubicilloides,Streaked Rosefinch,strros1,621598042,FALSE,Stribet Rosenfinke
Carpodacus rubicilla,Great Rosefinch,greros1,637734226,FALSE,Stor Rosenfinke
Carpodacus sibiricus,Long-tailed Rosefinch,lotros1,142905421,FALSE,Langhalet Rosenfinke
Carpodacus puniceus,Red-fronted Rosefinch,refros1,483108241,FALSE,Rosenbrystet Rosenfinke
Carpodacus subhimachalus,Crimson-browed Finch,crbfin3,441509101,FALSE,Rødstrubet Krognæb
Carpodacus roseus,Pallas's Rosefinch,palros2,165243261,FALSE,Rosenfinke
Carpodacus trifasciatus,Three-banded Rosefinch,thbros1,30552381,FALSE,Båndrosenfinke
Carpodacus thura,Himalayan White-browed Rosefinch,whbros1,155302391,FALSE,Hvidbrynet Rosenfinke
Carpodacus dubius,Chinese White-browed Rosefinch,cwbros1,204011511,FALSE,Rødmasket Rosenfinke
Pinicola enucleator,Pine Grosbeak,pingro,274949571,TRUE,Krognæb
Pyrrhula nipalensis,Brown Bullfinch,brobul1,13000,FALSE,Grå Dompap
Pyrrhula waterstradti,Malay Bullfinch,,,FALSE,
Pyrrhula leucogenis,White-cheeked Bullfinch,whcbul1,203899241,FALSE,Hvidøret Dompap
Pyrrhula aurantiaca,Orange Bullfinch,orabul1,173165901,FALSE,Orangedompap
Pyrrhula erythrocephala,Red-headed Bullfinch,rehbul1,178301201,FALSE,Rustdompap
Pyrrhula erythaca,Grey-headed Bullfinch,gyhbul2,568727551,FALSE,Taiwan Dompap/Gråhovedet Dompap
Pyrrhula murina,Azores Bullfinch,eurbul1,203974821,FALSE,Azorerdompap
Pyrrhula pyrrhula,Bullfinch,eurbul,310479711,TRUE,Dompap
P. p. cineracea,Grey Bullfinch,,,FALSE,
P. p. griseiventris,Grey-bellied Bullfinch,,,FALSE,
Rhodopechys alienus,African Crimson-winged Finch,,,FALSE,Atlas-karmoisinfinke
Rhodopechys sanguineus,Eurasian Crimson-winged Finch,crwfin2,463236981,FALSE,Karmoisinfinke
Bucanetes githagineus,Trumpeter Finch,trufin2,554968551,TRUE,Ørkendompap
Bucanetes mongolicus,Mongolian Finch,monfin2,632782272,FALSE,Mongolsk Ørkendompap
Agraphospiza rubescens,Blanford's Rosefinch,blaros1,636638295,FALSE,Himalayarosenfinke
Callacanthis burtoni,Spectacled Finch,spefin1,175305361,FALSE,Brillerosenfinke
Pyrrhoplectes epauletta,Gold-naped Finch,gonfin1,609066265,FALSE,Gulnakket Finke
Procarduelis nipalensis,Dark-breasted Rosefinch,dabros1,30554011,FALSE,Mørk Rosenfinke
Leucosticte nemoricola,Plain Mountain-finch,plmfin1,204009481,FALSE,Brun Fjeldfinke
Leucosticte brandti,Brandt's Mountain-finch,bhmfin1,615861127,FALSE,Mørkhovedet Fjeldfinke
Leucosticte arctoa,Asian Rosy-finch,asrfin1,646342455,FALSE,Arktisk Fjeldfinke
Leucosticte tephrocotis,Grey-crowned Rosy-finch,gcrfin,224879861,FALSE,Gråkronet Fjeldfinke
Leucosticte atrata,Black Rosy-finch,bkrfin,253454781,TRUE,Sort Fjeldfinke
Leucosticte australis,Brown-capped Rosy-finch,bcrfin,253474381,FALSE,Coloradofjeldfinke
Haemorhous mexicanus,House Finch,houfin,56843,TRUE,Husfinke
Haemorhous cassinii,Cassin's Finch,casfin,44966,TRUE,Rødkronet Rosenfinke
Haemorhous purpureus,Purple Finch,purfin,229083971,TRUE,Purpurrosenfinke
Rhodospiza obsoleta,Desert Finch,desfin2,460188181,TRUE,Ørkenfinke
Rhynchostruthus socotranus,Socotra Grosbeak,gowgro3,627612680,FALSE,Gyldenvinget Finke
Rhynchostruthus louisae,Somali Grosbeak,somgro1,634161425,FALSE,Somalifinke
Rhynchostruthus percivali,Arabian Grosbeak,gowgro2,535690641,FALSE,Arabisk finke
Chloris chloris,European Greenfinch,eurgre1,438522431,TRUE,Grønirisk
Chloris sinica,Oriental Greenfinch,origre,281571,FALSE,Brunirisk
Chloris spinoides,Yellow-breasted Greenfinch,yebgre4,175305011,FALSE,Himalaya Grønirisk
Chloris monguilloti,Vietnamese Greenfinch,viegre2,633778148,FALSE,Da Lat-grønirisk
Chloris ambigua,Black-headed Greenfinch,bkhgre1,204007141,FALSE,Sorthovedet Grønirisk
Linurgus olivaceus,Oriole Finch,orifin1,24294781,FALSE,Pirolfinke
Crithagra citrinelloides,Abyssinian Citril,afrcit1,312921031,FALSE,Finnæbbet Sisken
Crithagra frontalis,Yellow-browed Citril,wescit1,1559,FALSE,Diademsisken
Crithagra hyposticta,East African Citril,soucit1,28072,FALSE,Gråkindet Sisken
Crithagra capistrata,Black-faced Canary,blfcan1,586896751,FALSE,Sortmasket Sisken
Crithagra koliensis,Papyrus Canary,papcan1,591054101,FALSE,Papyrussisken
Crithagra scotops,Forest Canary,forcan1,203938511,FALSE,Kapsisken
Crithagra leucopygia,White-rumped Seedeater,whrsee,631085900,FALSE,Ædelsanger
Crithagra atrogularis,Black-throated Canary,bltcan1,627461005,FALSE,Angolasisken
Crithagra reichenowi,Reichenow's Seedeater,reisee2,13004,FALSE,Gulgumpet Sisken
Crithagra xanthopygia,Yellow-rumped Seedeater,yerser1,31283581,FALSE,Gråbrystet Sisken
Crithagra rothschildi,Arabian Serin,olrser1,203934381,FALSE,Arabisk Sisken
Crithagra flavigula,Yellow-throated Seedeater,yetser1,31280651,FALSE,Gulstrubet Sisken
Crithagra xantholaema,Salvadori's Seedeater,salser1,28073981,FALSE,Halsbåndssisken
Crithagra citrinipecta,Lemon-breasted Canary,,,FALSE,Citronbrystet Sisken
Crithagra mozambica,Yellow-fronted Canary,yefcan,1235,FALSE,Mozambiquesisken
Crithagra donaldsoni,Northern Grosbeak-canary,norgrc1,312684001,FALSE,Grovnæbssisken
Crithagra buchanani,Southern Grosbeak-canary,sougrc1,649281242,FALSE,Stornæbbet Sisken
Crithagra flaviventris,Yellow Canary,yelcan1,176715391,FALSE,Gulpandet Sisken
Crithagra dorsostriata,White-bellied Canary,whbcan1,312742211,FALSE,Hvidbuget Sisken
Crithagra sulphurata,Brimstone Canary,brican1,438886831,FALSE,Svovlgul Sisken
Crithagra albogularis,White-throated Canary,whtcan1,606616731,FALSE,Hvidstrubet Sisken
Crithagra striatipectus,Stripe-breasted Canary,reisee3,37845,FALSE,Ethiopisk Sisken
Crithagra reichardi,Reichard's Seedeater,reisee4,13013,FALSE,Miombo Sisken
Crithagra canicapilla,West African Seedeater,sthsee3,,FALSE,Gråkronet Sisken
Crithagra gularis,Streaky-headed Seedeater,sthsee2,203938581,FALSE,Brunøret Sisken
Crithagra mennelli,Black-eared Seedeater,blesee1,80398,FALSE,Sortøret Sisken
Crithagra tristriata,Brown-rumped Seedeater,brrsee1,609066792,FALSE,Brungumpet Sisken
Crithagra ankoberensis,Ankober Seedeater,ankser2,327478921,FALSE,Ankobersisken
Crithagra menachensis,Yemen Serin,yemser1,426551781,FALSE,Yemen Sisken
Crithagra striolata,Streaky Seedeater,strsee1,13017,FALSE,Stribet Sisken
Crithagra burtoni,Thich-billed Seedeater,thbsee1,1279,FALSE,Kernebidersisken
Crithagra melanochroa,Kipengere Seedeater,tansee1,137483,FALSE,Tanzania Sisken
Crithagra rufobrunnea,Principe Seedeater,prisee1,96203,FALSE,Príncipesisken
Crithagra concolor,Sao Tome Grosbeak,satgro1,247228541,FALSE,São Tomé-sisken
Crithagra leucoptera,Protea Canary,procan1,177674111,FALSE,Hvidvinget Sisken
Crithagra totta,Cape Siskin,capsis2,212083001,FALSE,Hottentotsisken
Crithagra symonsi,Drakensberg Siskin,drasis2,275710,FALSE,Kongealariosisken
Linaria flavirostris,Twite,twite1,203946701,TRUE,Bjergirisk
Linaria cannabina,Common Linnet,eurlin1,345449441,FALSE,Tornirisk
Linaria yemenensis,Yemen Linnet,yemlin1,423841141,FALSE,Yementornirisk
Linaria johannis,Warsangli Linnet,warlin1,618146529,FALSE,Somalitornirisk
Acanthis flammea,Redpoll,redpol1,235463,FALSE,Gråsisken
Acanthis flammea cabaret,Lesser Redpoll,lesred1,255441391,FALSE,Gråsisken (Lille)
Acanthis flammea flammea,Common Redpoll,comred3,203905621,FALSE,Gråsisken
Acanthis flammea rostrata,Greater Redpoll,,,FALSE,Stor Gråsisken (ssp. rostrata/islandica)
Acanthis flammea hornemanni,Arctic Redpoll,hoared1,203974021,FALSE,
Loxia pytyopsittacus,Parrot Crossbill,parcro2,610033879,TRUE,Stor Korsnæb
Loxia scotica,Scottish Crossbill,scocro1,441858351,FALSE,Skotsk Korsnæb
Loxia curvirostra,Red Crossbill,redcro,64047331,TRUE,Lille Korsnæb
Loxia leucoptera,Two-barred Crossbill,whwcro,65099811,FALSE,Hvidvinget Korsnæb
Loxia megaplaga,Hispaniolan Crossbill,hiscro,12991,FALSE,Hispaniolakorsnæb
Chrysocorythus estherae,Mountain Serin,mouser2,170525531,FALSE,Indonesisk Sisken
Chrysocorythus mindanensis,Mindanao Serin,mouser3,,FALSE,Mindanaosisken
Carduelis carduelis,European Goldfinch,eurgol,616288275,TRUE,Stillids
Carduelis caniceps,Eastern Goldfinch,eurgol2,459383941,FALSE,Himalaya Stillits
Carduelis citrinella,Citril Finch,citfin1,66120171,FALSE,Citronsisken
Carduelis corsicana,Corsican Finch,corfin1,624941503,FALSE,Brunrygget Citronsisken
Serinus serinus,European Serin,eurser1,203981951,TRUE,Gulirisk
Serinus canaria,Island Canary,comcan,95820321,FALSE,Kanariefugl
Serinus syriacus,Syrian Serin,syrser1,444880381,FALSE,Syrisk Gulirisk
Serinus pusillus,Fire-fronted Serin,fifser1,463303591,TRUE,Rødpandet Irisk
Serinus alario,Black-headed Canary,bkhcan2,278432,FALSE,Alariosisken
Serinus canicollis,Cape Canary,capcan1,394293651,FALSE,Grånakket Sisken
Serinus flavivertex,Yellow-crowned Canary,yeccan1,1587,FALSE,Gulkronet Sisken
Serinus nigriceps,Ethiopian Siskin,abysis1,204011681,FALSE,Etiopersisken
Spinus thibetanus,Tibetan Siskin,tibser1,223892181,FALSE,Tibetsisken
Spinus spinus,Eurasian Siskin,eursis,203693691,TRUE,Grønsisken
Spinus pinus,Pine Siskin,pinsis,89549511,TRUE,Fyrresisken
Spinus tristis,American Goldfinch,amegfi,94457,TRUE,Guldsisken
Spinus psaltria,Lesser Goldfinch,lesgol,22869,FALSE,Mexicosisken
Spinus lawrencei,Lawrence's Siskin,lawgol,452293841,FALSE,Pragtsisken
Spinus atriceps,Black-capped Siskin,blcsis1,110802401,FALSE,Guatemalasisken
Spinus spinescens,Andean Siskin,andsis1,63546,FALSE,Andessisken
Spinus yarellii,Yellow-faced Siskin,yefsis1,227190,FALSE,
Spinus cucullatus,Red Siskin,redsis1,63549,FALSE,Kapucinersisken
Spinus crassirostris,Thick-billed Siskin,thbsis1,203960101,FALSE,Tyknæbssisken
Spinus magellanicus,Hooded Siskin,hoosis1,203694471,TRUE,Hættesisken
Spinus dominicensis,Antillean Siskin,antsis1,204022821,FALSE,Hispaniolasisken
Spinus siemiradzkii,Saffron Siskin,safsis1,286091,FALSE,Safransisken
Spinus olivaceus,Olivaceous Siskin,olisis1,508093531,FALSE,Olivensisken
Spinus notatus,Black-headed Siskin,blhsis1,612706552,FALSE,Sortbrystet Sisken
Spinus xanthogastrus,Yellow-bellied Siskin,yebsis1,63563,FALSE,Gulbuget Sisken
Spinus atratus,Black Siskin,blasis1,204006781,FALSE,Sortsisken
Spinus uropygialis,Yellow-rumped Siskin,yersis1,440881211,FALSE,Kordillersisken
Spinus barbatus,Black-chinned Siskin,blcsis2,700016,FALSE,Skægsisken
CALCARIIDAE,Longspurs,,,FALSE,
Calcarius lapponicus,Lapland Longspur,laplon,15178,FALSE,Lapværling
Calcarius ornatus,Chestnut-collared Longspur,chclon,517057,TRUE,Rødnakket Sporeværling
Calcarius pictus,Smith's Longspur,smilon,32239701,FALSE,Rustbuget Sporeværling
Rhynchophanes mccownii,McCown's Longspur,mcclon,191119,FALSE,Sortbrystet Sporeværling
Plectrophenax nivalis,Snow Bunting,snobun,408255511,TRUE,Snespurv
Plectrophenax hyperboreus,McKay's Bunting,mckbun,237703,FALSE,Beringssnespurv
RHODINOCICHLIDAE,Thrush-tanager,,,FALSE,
Rhodinocichla rosea,Rosy Thrush-tanager,rottan2,389842151,FALSE,Rosenbrystet Tangar
EMBERIZIDAE,Old World Buntings,,,FALSE,
Emberiza affinis,Brown-rumped Bunting,brrbun1,312681861,FALSE,Brungumpet Værling
Emberiza lathami,Crested Bunting,crebun1,358482241,FALSE,Topværling
Emberiza melanocephala,Black-headed Bunting,blhbun1,467131771,FALSE,Hætteværling/Brunhovedet Værling
Emberiza bruniceps,Red-headed Bunting,rehbun1,620103245,FALSE,Brunhovedet Værling
Emberiza calandra,Corn Bunting,corbun1,203489791,FALSE,Bomlærke
Emberiza fucata,Chestnut-eared Bunting,chebun2,99003341,FALSE,Brunøret Værling
Emberiza koslowi,Tibetan Bunting,tibbun1,203942291,FALSE,Tibetværling
Emberiza jankowskii,Jankowski's Bunting,rubbun1,48693361,FALSE,Brunbuget Værling
Emberiza cia,Rock Bunting,rocbun1,243710551,FALSE,Klippeværling
Emberiza cioides,Meadow Bunting,meabun1,44668831,FALSE,Engværling
Emberiza godlewski,Godlewski's Bunting,godbun1,204027401,FALSE,Bjergværling
Emberiza buchanani,Grey-necked Bunting,gyhbun1,633279825,FALSE,Bjerghortulan
Emberiza cineracea,Cinereous Bunting,cinbun1,204005021,FALSE,Gulgrå Værling
Emberiza hortulana,Ortolan Bunting,ortbun1,15203,FALSE,Hortulan
Emberiza caesia,Cretzschmar's Bunting,crebun2,458877771,FALSE,Rustværling
Emberiza cirlus,Cirl Bunting,cirbun1,204027471,FALSE,Gærdeværling
Emberiza stewarti,White-capped Bunting,chbbun1,203962911,FALSE,Sortstrubet Værling
Emberiza citrinella,Yellowhammer,yellow2,565398141,TRUE,Gulspurv
Emberiza leucocephalos,Pine Bunting,pinbun,142023321,FALSE,Hvidkindet Værling
Emberiza cabanisi,Cabanis's Bunting,cabbun1,1514,FALSE,Sortkindet Værling
Emberiza flaviventris,Golden-breasted Bunting,gobbun1,58483,FALSE,Gulbuget Værling
Emberiza polipleura,Somali Bunting,sombun1,28129011,FALSE,
Emberiza capensis,Cape Bunting,capbun1,177674101,FALSE,Kapværling
Emberiza impetuani,Lark -like Bunting,lalbun1,608539954,FALSE,Sandværling
Emberiza socotrana,Socotra Bunting,socbun1,,FALSE,Socotraværling
Emberiza sahari,House Bunting,houbun3,608421936,FALSE,Husværling
Emberiza striolata,Striped Bunting,houbun2,204004951,FALSE,Stribet Værling
Emberiza goslingi,Grey-throated Bunting,gosbun1,615173652,FALSE,Gråstrubet Værling
Emberiza tahapisi,Cinnamon-breasted Bunting,cibbun1,203950151,FALSE,Afrikansk Klippeværling
Emberiza elegans,Yellow-throated Bunting,yetbun1,447807051,FALSE,Gulstrubet Værling
Emberiza siemsseni,Slaty Bunting,slabun1,204020561,FALSE,Blåværling
Emberiza yessoensis,Ochre-rumped Bunting,ocrbun1,609071081,FALSE,Japansk Rørspurv
Emberiza schoeniclus,Reed Bunting,reebun,345310471,FALSE,Rørspurv/Sibirisk Rørspurv
E. s. intermedia,Dark Reed Bunting,,,FALSE,
E. s. reiseri,Balkan Reed Bundting,,,FALSE,
E. s. pyrrhuloides,Southern Reed Bunting,,,FALSE,
Emberiza pallasi,Pallas's Bunting,palbun,620952614,FALSE,Sibirisk Rørspurv
Emberiza aureola,Yellow-breasted Bunting,yebbun,169485421,FALSE,Gulbrystet Værling
Emberiza rustica,Rustic Bunting,rusbun,348160741,FALSE,Pileværling
Emberiza pusilla,Little Bunting,litbun,203974061,FALSE,Dværgværling
Emberiza spodocephala,Black-faced Bunting,bkfbun1,528327801,FALSE,Gråhovedet Værling/Japansk Sorthovedet Værling
Emberiza personata,Masked Bunting,bkfbun2,629027473,FALSE,Maskeværling
Emberiza sulphurata,Yellow Bunting,yelbun1,203929281,FALSE,Japansk Værling
Emberiza rutila,Chestnut Bunting,chebun1,203903371,FALSE,Rødværling
Emberiza chrysophrys,Yellow-browed Bunting,yebbun1,611342425,FALSE,Gulbrynet Værling
Emberiza tristrami,Tristram's Bunting,tribun1,609060293,FALSE,Tristramværling
Emberiza variabilis,Grey Bunting,grybun,460119471,FALSE,Gråværling
PASSERELLIDAE,New World Sparrows,,,FALSE,
Spizella passerina,Chipping Sparrow,chispa,534466,TRUE,Rustkronet Træspurv
Spizella pallida,Clay-colored Sparrow,clcspa,206428,FALSE,Hvidbrynet Træspurv
Spizella atrogularis,Black-chinned Sparrow,bkcspa,224467,FALSE,Sortstrubet Træspurv
Spizella pusilla,Field Sparrow,fiespa,436286851,FALSE,Markspurv
Spizella breweri,Brewer's Sparrow,brespa,264901351,FALSE,Gråbrystet Træspurv
Spizella wortheni,Worthen's Sparrow,worspa,261599511,FALSE,Gråkindet Træspurv
Amphispiza bilineata,Black-throated Sparrow,bktspa,358659611,FALSE,Sortstrubet Spurv
Amphispiza quinquestriata,Five-striped Sparrow,fisspa,265661561,FALSE,Femstribet Spurv
Chondestes grammacus,Lark Sparrow,larspa,104755291,FALSE,Lærkespurv
Calamospiza melanocorys,Lark Bunting,larbun,516637,FALSE,Lærkeværling
Rhynchospiza stolzmanni,Tumbes Sparrow,tumspa1,13346,FALSE,Tumbesspurv
Rhynchospiza strigiceps,Stripe-capped Sparrow,stcspa3,644461114,FALSE,Tucumán Spurv/Stribet Spurv
Peucaea sumichrasti,Cinnamon-tailed Sparrow,citspa1,157693241,FALSE,Brunhalet Spurv
Peucaea carpalis,Rufous-winged Sparrow,ruwspa,109071,FALSE,Brunvinget Spurv
Peucaea ruficauda,Stripe-headed Sparrow,sthspa1,316215191,FALSE,Brunrygget Spurv
Peucaea humeralis,Black-chested Sparrow,blcspa1,252641181,FALSE,Sortkravet Spurv
Peucaea mystacalis,Bridled Sparrow,brispa1,340193451,FALSE,Kaktusspurv
Peucaea botterii,Botteri's Sparrow,botspa,382009931,FALSE,Costa Rica-spurv
Peucaea cassinii,Cassin's Sparrow,casspa,50231,TRUE,Skælrygget Spurv
Peucaea aestivalis,Bachman's Sparrow,bacspa,306044,FALSE,Amerikansk Spurv
Arremonops rufivirgatus,Olive Sparrow,olispa,175004061,FALSE,Olivenspurv
Arremonops chloronotus,Green-backed Sparrow,grbspa1,160224941,FALSE,Grønrygget Olivenspurv
Arremonops tocuyensis,Tocuyo Sparrow,tocspa1,365936311,FALSE,Tocuyo-olivenspurv
Arremonops conirostris,Black-striped Sparrow,blsspa1,15149,FALSE,Sortstribet Olivenspurv
Ammodramus savannarum,Grasshopper Sparrow,graspa,619741709,TRUE,Græshoppespurv
Ammodramus humeralis,Grassland Sparrow,graspa1,312633301,TRUE,Græsspurv/Gulbrynet Spurv
Ammodramus aurifrons,Yellow-browed Sparrow,yebspa1,67527,FALSE,Gulbrynet Spurv
Oreothraupis arremonops,Tanager Finch,tanfin1,474671331,FALSE,Tangarfinke
Chlorospingus flavopectus,Common Bush-tanager,cobtan1,216416,FALSE,Gulbrystet Krattangar
Chlorospingus tacarcunae,Tacarcuna Bush-tanager,tabtan1,137722181,FALSE,Tacarcuna-krattangar
Chlorospingus inornatus,Pirre Bush-tanager,pibtan1,616447132,FALSE,Skiferhovedet Krattangar
Chlorospingus semifuscus,Dusky Bush-tanager,dubtan1,84279,FALSE,Olivenbrun Krattangar
Chlorospingus pileatus,Sooty-capped Bush-tanager,scbtan1,76564,FALSE,Stribehovedet Krattangar
Chlorospingus parvirostris,Short-billed Bush-tanager,shbbut1,607973391,FALSE,Gulskægget Krattangar
Chlorospingus hypophaeus,Orange-throated Bush-tanager,,,FALSE,Gulstrubet Krattangar (Brunstrubet Krattangar)
Chlorospingus flavigularis,Yellow-throated Bush-tanager,ytbtan1,623534925,FALSE,Gulstrubet Krattangar
Chlorospingus canigularis,Ashy-throated Bush-tanager,atbtan1,13210,FALSE,Gråstrubet Krattangar
Arremon crassirostris,Sooty-faced Finch,soffin1,524295671,FALSE,Tyknæbsfinke
Arremon castaneiceps,Olive Finch,olifin1,75701331,FALSE,Olivenfinke
Arremon brunneinucha,Chestnut-capped Brush-finch,ccbfin,308529321,FALSE,Brunkappet Kratfinke
Arremon virenticeps,Green-striped Brush-finch,gsbfin1,553226901,FALSE,Grønstribet Kratfinke
Arremon costaricensis,Costa Rican Brush-finch,sthbrf3,601599061,FALSE,Costa Rica-kratfinke
Arremon assimilis,Grey-browed Brush-finch,sthbrf8,203960031,FALSE,Gråstribet Kratfinke
Arremon basilicus,Sierra Nevasa Brush-finch,sthbrf4,167157,FALSE,Sierra Nevada-kratfinke
Arremon perijanus,Perija Brush-finch,sthbrf5,204716,FALSE,Perijá-kratfinke
Arremon torquatus,White-browed Brush-finch,sthbrf2,183282,FALSE,Hvidbrystet Kratfinke
Arremon atricapillus,Black-headed Brush-finch,sthbrf1,501454641,FALSE,Sorthovedet Kratfinke
Arremon phaeopleurus,Caracas Brush-finch,sthbrf6,67490,FALSE,Caracas-kratfinke
